x,y,timestamp,targetX,targetY,user,error,dt_sec,in_bookshelf,in_sofa_web,in_sofa_game,in_phone,in_lamp,in_tv,in_files
669.27,430.33,32439.29999995232,574.17,385.93,4,undefined,49.39999985695249,False,False,False,False,False,False,False
638.47,415.86,32491.400000095367,583.82,390.42,4,undefined,52.10000014304751,False,False,True,False,False,False,False
640.25,371.54,32540.599999904636,592.28,387.59,4,undefined,49.199999809268775,False,False,True,False,False,False,False
617.12,370.28,32589.599999904636,596.01,384.99,4,undefined,49.0,False,False,True,False,False,False,False
616.4,351.99,32640.400000095367,599.07,380.04,4,undefined,50.800000190731225,False,False,True,False,False,False,False
641.56,423.12,32687.099999904636,605.44,386.5,4,undefined,46.699999809268775,False,False,True,False,False,False,False
674.12,417.93,32738.900000095367,615.74,391.22,4,undefined,51.800000190731225,False,False,False,False,False,False,False
658.95,375.11,32789.09999990463,622.22,388.8,4,undefined,50.19999980926514,False,False,True,False,False,False,False
645.94,348.38,32836.40000009537,625.78,382.74,4,undefined,47.30000019073486,False,False,True,False,False,False,False
631.28,294.53,32891.09999990463,626.61,369.51,4,undefined,54.69999980926514,False,False,False,False,False,False,False
608.48,240.81,32957.09999990463,623.89,350.2,4,undefined,66.0,False,False,False,False,False,False,False
596.34,238.25,33006.09999990463,619.76,333.41,4,undefined,49.0,False,False,False,False,False,False,False
624.81,273.07,33056.40000009537,620.51,324.36,4,undefined,50.30000019073486,False,False,False,False,False,False,False
657.33,262.68,33106.90000009537,626.04,315.11,4,undefined,50.5,False,False,False,False,False,False,False
629.15,262.71,33156.5,626.5,307.25,4,undefined,49.59999990463257,False,False,False,False,False,False,False
585.99,242.32,33208.09999990463,620.43,297.51,4,undefined,51.59999990463257,False,False,False,False,False,False,False
555.79,258.58,33252.700000047684,610.73,291.67,4,undefined,44.60000014305115,False,False,False,False,False,False,False
557.25,269.04,33306.200000047684,602.71,288.27,4,undefined,53.5,False,False,False,False,False,False,False
518.23,266.81,33355.90000009537,590.04,285.05,4,undefined,49.700000047683716,False,False,False,False,False,False,False
599.03,313.19,33407.5,591.39,289.27,4,undefined,51.59999990463257,False,False,True,False,False,False,False
588.53,315.28,33457.40000009537,590.96,293.17,4,undefined,49.90000009536743,False,False,True,False,False,False,False
569.77,316.83,33507.29999995232,587.78,296.72,4,undefined,49.89999985695613,False,False,True,False,False,False,False
559.1,298.87,33551.0,583.48,297.05,4,undefined,43.70000004767644,False,False,False,False,False,False,False
584.41,317.74,33606.0,583.62,300.15,4,undefined,55.0,False,False,True,False,False,False,False
627.61,331.91,33683.59999990463,590.22,304.91,4,undefined,77.59999990463257,False,False,True,False,False,False,False
672.17,274.77,38242.40000009537,602.51,300.39,4,undefined,4558.800000190735,False,False,False,False,False,False,False
592.31,226.18,38325.20000004768,600.98,289.26,4,undefined,82.79999995230901,False,False,False,False,False,False,False
511.51,209.99,38388.79999995232,587.56,277.37,4,undefined,63.59999990464712,False,False,False,False,False,False,False
413.95,220.52,38434.20000004768,561.52,268.84,4,undefined,45.40000009535288,False,False,False,False,False,False,False
488.0,144.17,38490.90000009537,550.49,250.14,4,undefined,56.70000004769099,False,False,False,False,False,False,False
313.62,280.71,38545.59999990463,514.96,254.73,4,undefined,54.69999980926514,False,False,False,False,False,False,False
214.79,420.35,38604.70000004768,469.93,279.57,4,undefined,59.10000014304387,True,False,False,False,False,False,False
117.23,506.6,38662.0,417.03,313.63,4,undefined,57.29999995232356,True,False,False,False,False,False,False
59.27,567.42,38718.59999990463,363.37,351.69,4,undefined,56.59999990463257,False,False,False,False,False,False,False
52.06,499.79,1919.6000001430511,52.06,499.79,5,,33.200000047683716,True,False,False,False,False,False,False
52.81,497.32,1954.700000047684,52.17,499.42,5,,35.099999904632796,True,False,False,False,False,False,False
55.95,488.32,1993.5,52.74,497.76,5,,38.79999995231606,True,False,False,False,False,False,False
62.94,467.11,2030.9000000953677,54.27,493.16,5,,37.40000009536766,True,False,False,False,False,False,False
74.29,429.1,2069.4000000953674,57.27,483.55,5,,38.49999999999977,True,False,False,False,False,False,False
89.42,374.29,2111.700000047684,62.1,467.16,5,,42.29999995231674,True,False,False,False,False,False,False
86.61,317.6,2158.200000047684,65.77,444.73,5,,46.5,True,False,False,False,False,False,False
101.39,256.94,2200.0,71.11,416.56,5,,41.79999995231583,True,False,False,False,False,False,False
117.23,206.16,2242.600000143051,78.03,385.0,5,,42.60000014305115,True,False,False,False,False,False,False
88.16,211.87,2283.4000000953674,79.55,359.03,5,,40.799999952316284,True,False,False,False,False,False,False
43.14,242.67,2324.9000000953674,74.09,341.57,5,,41.5,False,False,False,False,False,False,False
22.14,199.18,2651.300000190735,66.3,320.22,5,,326.40000009536743,False,False,False,False,False,False,False
34.21,168.87,2689.9000000953674,61.48,297.51,5,,38.59999990463257,False,False,False,False,False,False,False
43.61,142.43,2725.9000000953674,58.8,274.25,5,,36.0,False,False,False,False,False,False,False
