x,y,timestamp,targetX,targetY
531.43,663.03,33473.200000047684,408.34,634.37
535.12,684.06,33508.799999952316,427.36,641.83
497.08,686.98,33541.700000047684,437.81,648.60
513.12,672.91,33572.09999990463,449.11,652.25
455.19,648.67,33605.299999952316,450.02,651.71
440.28,668.23,33638.5,448.56,654.19
435.63,661.62,33671.89999985695,446.62,655.30
455.68,680.60,33705.89999985695,447.98,659.10
481.32,687.18,33742.5,452.98,663.31
449.84,674.03,33776.799999952316,452.51,664.92
470.69,667.08,33808.59999990463,455.24,665.24
470.40,675.40,33839,457.51,666.77
476.41,658.62,33871.59999990463,460.35,665.54
467.12,664.07,33904.299999952316,461.36,665.32
454.73,668.85,33938.09999990463,460.37,665.85
493.55,671.37,33972.59999990463,465.35,666.68
444.49,666.38,34012.299999952316,462.22,666.64
453.52,672.52,34045.700000047684,460.91,667.52
473.86,667.80,34090.39999985695,462.85,667.56
433.98,686.20,34123.799999952316,458.52,670.36
407.18,695.03,34156.299999952316,450.82,674.06
367.89,681.81,34191.200000047684,438.38,675.22
400.79,685.07,34225.59999990463,432.74,676.70
392.21,675.41,34259.89999985695,426.66,676.51
421.92,713.89,34305.39999985695,425.95,682.11
424.84,699.76,34340.59999990463,425.78,684.76
430.27,679.02,34371.799999952316,426.46,683.90
390.94,700.60,34406.799999952316,421.13,686.40
366.32,716.17,34442,412.91,690.87
370.86,733.84,34476,406.60,697.32
399.46,705.43,34518.799999952316,405.53,698.53
363.23,670.35,34544.799999952316,399.18,694.30
356.11,678.87,34576.5,392.72,691.99
323.03,668.00,34607.59999990463,382.27,688.39
288.30,651.71,34639.299999952316,368.17,682.89
308.37,652.91,34671.299999952316,359.20,678.39
307.92,622.89,34705.200000047684,351.51,670.07
328.69,661.74,34738.799999952316,348.09,668.82
400.08,664.04,34771.59999990463,355.89,668.10
453.02,629.22,34805.09999990463,370.46,662.27
536.93,659.90,34838.09999990463,395.43,661.91
617.86,674.60,34871.5,428.79,663.82
697.45,688.96,34896.59999990463,469.09,667.59
748.25,694.15,34929.59999990463,510.96,671.57
806.01,717.76,34975.39999985695,555.22,678.50
889.38,737.38,35006.299999952316,605.35,687.33
905.56,721.35,35042.09999990463,650.38,692.44
934.61,728.19,35078,693.01,697.80
950.85,715.37,35109.799999952316,731.69,700.43
930.29,724.02,35143.200000047684,761.48,703.97
960.57,762.48,35176.5,791.34,712.75
980.14,724.45,35238.299999952316,819.66,714.50
938.17,730.14,35275.59999990463,837.44,716.85
946.62,737.29,35308.59999990463,853.81,719.91
907.96,729.88,35339.59999990463,861.94,721.41
888.52,729.62,35371.200000047684,865.92,722.64
856.71,755.76,35411.59999990463,864.54,727.61
849.63,749.66,35445,862.31,730.92
858.64,757.07,35479,861.76,734.84
884.26,756.76,35510.89999985695,865.13,738.13
901.92,760.84,35576.200000047684,870.65,741.53
915.06,741.86,35606.39999985695,877.31,741.58
917.63,727.57,35637.89999985695,883.36,739.48
947.46,727.57,35672.299999952316,892.97,737.69
972.76,725.02,35721.39999985695,904.94,735.79
1006.31,739.43,35989.200000047684,920.15,736.34
947.60,735.36,36039.39999985695,924.27,736.19
913.56,747.36,36072.89999985695,922.66,737.87
935.04,749.50,36106.39999985695,924.52,739.61
867.31,630.72,37289.89999985695,915.94,723.28
819.78,509.08,37335.89999985695,901.51,691.15
730.02,327.62,37374.89999985695,875.79,636.62
752.26,265.07,37409,857.26,580.89
763.32,205.36,37454.09999990463,843.17,524.56
807.42,154.70,37491.09999990463,837.81,469.08
830.38,111.52,37521.09999990463,836.69,415.45
866.50,99.71,37554,841.16,368.09
909.63,79.80,37587.200000047684,851.43,324.84
978.19,60.12,37620.89999985695,870.45,285.13
955.52,295.83,38537.299999952316,883.21,286.74
923.84,276.78,38571.200000047684,889.30,285.24
889.70,249.06,38603.89999985695,889.36,279.82
855.53,210.02,38638,884.29,269.35
966.86,258.31,38670.200000047684,896.67,267.69
952.99,278.71,38704.299999952316,905.12,269.34
935.44,260.48,38736.700000047684,909.67,268.01
936.27,257.14,38770.200000047684,913.66,266.38
890.26,261.77,38804.09999990463,910.15,265.69
846.08,263.50,38836.700000047684,900.54,265.36
738.88,253.97,38870.700000047684,876.29,263.65
655.78,212.04,38904.5,843.21,255.91
584.71,237.71,38937.39999985695,804.44,253.18
607.66,252.14,38971.09999990463,774.92,253.03
618.13,250.68,39004.200000047684,751.40,252.67
616.32,246.91,39037.700000047684,731.14,251.81
576.32,210.58,39070.299999952316,707.92,245.62
616.75,256.01,39104.39999985695,694.24,247.18
654.10,295.38,39136.799999952316,688.22,254.41
584.05,288.40,39171.09999990463,672.59,259.51
564.17,218.35,39204.700000047684,656.33,253.34
546.89,160.88,39237.09999990463,639.91,239.47
628.18,169.80,39271,638.15,229.02
772.83,170.85,39304.09999990463,658.36,220.29
807.13,156.20,39337.39999985695,680.67,210.68
860.28,142.64,39371.09999990463,707.61,200.47
883.41,136.66,39404.5,733.98,190.90
933.35,161.79,39437.59999990463,763.89,186.53
880.51,128.48,39470.700000047684,781.38,177.83
916.83,134.16,39504.299999952316,801.70,171.28
945.78,139.98,39536.5,823.31,166.58
1005.06,172.35,39571.299999952316,850.57,167.45
972.72,143.09,39606.299999952316,868.89,163.79
956.58,161.55,39637.5,882.05,163.46
974.35,176.35,39671.89999985695,895.89,165.39
979.89,169.34,39704.59999990463,908.49,165.98
983.07,163.16,39738.39999985695,919.68,165.56
987.53,172.23,39771.89999985695,929.86,166.56
995.58,136.80,39804.700000047684,939.72,162.10
1003.66,101.34,39839.09999990463,949.31,152.98
1007.35,100.22,39870.09999990463,958.01,145.07
935.35,98.47,39904.39999985695,954.61,138.08
932.86,89.24,39936.799999952316,951.35,130.75
934.55,80.08,39970.200000047684,948.83,123.15
917.27,92.48,40003.700000047684,944.10,118.55
902.87,103.88,40036.89999985695,937.91,116.35
885.42,123.24,40071,930.04,117.38
893.53,126.86,40103.799999952316,924.56,118.81
901.33,129.81,40137.09999990463,921.08,120.46
906.48,140.01,40170.39999985695,918.89,123.39
856.03,148.75,40204.299999952316,909.46,127.19
839.05,157.16,40238,898.90,131.69
896.08,189.00,40270.89999985695,898.48,140.29
882.67,161.64,40305,896.11,143.49
871.32,137.42,40337.700000047684,892.39,142.58
857.75,145.25,40371.89999985695,887.19,142.98
855.79,128.73,40404.799999952316,882.48,140.84
845.81,114.90,40437.700000047684,876.98,136.95
887.59,153.89,40471.09999990463,878.57,139.49
845.20,124.41,40504.700000047684,873.57,137.23
795.89,91.73,40538.09999990463,861.91,130.40
801.91,111.84,40572.299999952316,852.91,127.62
811.49,117.14,40604.700000047684,846.70,126.05
804.41,129.03,40638.299999952316,840.36,126.49
827.88,138.52,40671.299999952316,838.48,128.30
841.73,146.28,40705,838.97,131.00
853.71,152.67,40737.59999990463,841.18,134.25
842.12,167.75,40771.39999985695,841.32,139.27
859.49,171.29,40804.39999985695,844.05,144.08
870.83,186.04,40837.799999952316,848.06,150.37
841.17,169.77,40871.39999985695,847.03,153.28
870.98,174.08,40904.700000047684,850.62,156.40
887.02,169.82,40938.09999990463,856.08,158.41
893.96,174.23,40971.799999952316,861.76,160.79
880.14,227.22,41004.59999990463,864.52,170.75
897.07,261.79,41038.200000047684,869.40,184.41
863.25,263.89,41070.799999952316,868.48,196.33
818.25,245.28,41105,860.95,203.67
829.31,242.79,41141.200000047684,856.20,209.54
800.04,243.77,41173.700000047684,847.78,214.67
812.08,244.73,41204.200000047684,842.42,219.18
804.94,238.96,41237.5,836.80,222.15
804.97,244.54,41271.39999985695,832.02,225.51
830.75,235.87,41304.59999990463,831.83,227.06
843.26,245.93,41337.5,833.55,229.89
870.13,267.13,41371.59999990463,839.03,235.48
869.75,291.64,41404.200000047684,843.64,243.90
869.59,254.54,41438.5,847.54,245.50
851.40,203.73,41469.89999985695,848.12,239.23
857.75,219.25,41503.200000047684,849.56,236.24
919.87,233.16,41536.700000047684,860.11,235.77
921.21,287.46,41570.5,869.27,243.53
985.29,298.08,41603.5,886.67,251.71
993.45,263.57,41636.59999990463,902.69,253.49
953.93,256.09,41670.299999952316,910.38,253.88
942.10,266.28,41703.5,915.14,255.74
935.88,271.76,41736.700000047684,918.25,258.14
1007.28,397.65,41770.59999990463,931.60,279.07
975.30,616.31,41871.200000047684,938.16,329.65
893.52,627.54,41903.5,931.46,374.34
719.46,601.70,41937.09999990463,899.66,408.44
565.99,577.24,41970.89999985695,849.61,433.76
481.70,546.34,42004.200000047684,794.42,450.65
429.16,470.22,42037.299999952316,739.63,453.58
332.15,463.54,42070.59999990463,678.51,455.08
268.95,439.08,42104,617.08,452.68
213.18,421.30,42136.799999952316,556.49,447.97
194.32,416.88,42170.59999990463,502.17,443.31
206.21,424.79,42203.5,457.77,440.53
189.04,465.61,42236.700000047684,417.46,444.29
241.04,425.55,42270.39999985695,391.00,441.48
296.13,407.27,42302.799999952316,376.77,436.35
390.49,415.04,42336.5,378.83,433.15
434.39,426.58,42372.700000047684,387.16,432.17
495.58,432.97,42403.700000047684,403.43,432.29
546.68,438.65,42437.299999952316,424.91,433.24
527.84,473.66,42470.59999990463,440.35,439.30
466.23,454.21,42503.5,444.23,441.54
416.85,435.23,42536.09999990463,440.13,440.59
412.67,424.67,42570.09999990463,436.01,438.20
399.65,415.85,42603.200000047684,430.55,434.85
380.68,413.12,42637.200000047684,423.07,431.59
361.26,408.09,42671.09999990463,413.80,428.07
317.08,441.37,42703.5,399.29,430.06
288.42,459.62,42736.89999985695,382.66,434.49
289.00,470.74,42770.200000047684,368.61,439.93
287.18,477.10,42803.299999952316,356.40,445.51
229.11,483.48,42836,337.31,451.20
224.83,494.57,42869.700000047684,320.43,457.71
216.54,480.86,42902.700000047684,304.85,461.18
262.95,444.93,42935.799999952316,298.57,458.74
273.79,393.07,42969.5,294.85,448.89
284.75,348.75,43003,293.33,433.87
291.07,330.78,43037.89999985695,292.99,418.41
316.76,292.07,43072.200000047684,296.56,399.46
351.72,253.07,43104.39999985695,304.83,377.50
295.96,249.27,43136.200000047684,303.50,358.26
265.69,249.30,43169.89999985695,297.83,341.92
221.78,230.81,43203.5,286.42,325.25
198.17,224.53,43237.299999952316,273.18,310.14
214.73,247.22,43273.200000047684,264.42,300.71
154.91,251.46,43305.299999952316,247.99,293.32
105.05,256.12,43336.700000047684,226.55,287.74
83.35,248.60,43370.200000047684,205.07,281.87
72.29,256.44,43403.299999952316,185.15,278.05
68.18,266.89,43439.299999952316,167.61,276.38
39.18,302.37,43477.09999990463,148.34,280.28
76.10,370.39,43669.59999990463,137.51,293.79
153.06,370.85,43703.200000047684,139.84,305.35
224.10,367.87,43736.59999990463,152.48,314.73
269.24,389.81,43770,169.99,325.99
325.42,360.06,43803.700000047684,193.31,331.10
382.25,388.41,43836.700000047684,221.65,339.70
434.69,413.12,43869.799999952316,253.60,350.71
461.48,429.84,43904.09999990463,284.79,362.58
487.90,388.92,43936.200000047684,315.25,366.53
523.35,377.39,43970.200000047684,346.47,368.16
575.54,378.60,44003.09999990463,380.83,369.73
633.05,378.33,44036.299999952316,418.66,371.02
591.13,373.10,44069.799999952316,444.53,371.33
556.73,383.04,44102.89999985695,461.36,373.09
539.30,358.06,44136.39999985695,473.05,370.83
540.99,369.44,44169.700000047684,483.24,370.62
507.21,424.47,44203.59999990463,486.84,378.70
530.36,414.80,44236.5,493.37,384.12
514.47,436.35,44270.09999990463,496.53,391.95
509.82,433.70,44303.700000047684,498.53,398.21
521.68,416.21,44336.299999952316,502.00,400.91
544.30,408.00,44370.09999990463,508.34,401.98
592.14,393.68,44402.89999985695,520.91,400.73
607.71,414.14,44435.59999990463,533.93,402.74
585.99,396.62,44469.39999985695,541.74,401.82
609.74,384.92,44502.299999952316,551.94,399.29
556.01,418.55,44536.5,552.55,402.18
492.68,417.86,44569.39999985695,543.57,404.53
435.10,399.69,44603.299999952316,527.30,403.80
357.84,403.09,44636.89999985695,501.88,403.70
342.15,418.37,44669.39999985695,477.92,405.90
373.81,379.04,44703.09999990463,462.30,401.87
381.16,422.31,44736.299999952316,450.13,404.94
381.83,454.59,44769.799999952316,439.89,412.38
404.70,448.96,44803,434.61,417.87
425.28,443.34,44836.200000047684,433.21,421.69
443.10,466.75,44869.59999990463,434.69,428.45
454.46,474.43,44902.89999985695,437.66,435.35
492.99,470.53,44936.59999990463,445.96,440.62
512.31,466.70,44969.5,455.91,444.53
511.83,458.66,45003.09999990463,464.30,446.65
490.93,495.10,45036.39999985695,468.29,453.92
476.92,497.84,45069.59999990463,469.59,460.51
461.68,470.57,45104.09999990463,468.40,462.02
437.06,491.66,45136.5,463.70,466.46
466.26,462.57,45170.09999990463,464.08,465.88
455.49,500.17,45202.59999990463,462.79,471.02
448.65,519.90,45236,460.67,478.35
447.95,532.69,45269.09999990463,458.76,486.50
458.58,547.97,45302.09999990463,458.74,495.72
408.43,532.31,45335.700000047684,451.19,501.21
392.23,535.49,45369.200000047684,442.35,506.35
364.92,518.22,45402.39999985695,430.73,508.13
357.09,509.50,45436,419.68,508.34
393.88,534.35,45468.89999985695,415.81,512.24
412.00,553.36,45502.799999952316,415.24,518.41
453.49,597.36,45535.299999952316,420.98,530.25
467.61,590.88,45569.200000047684,427.97,539.35
471.64,567.81,45602,434.52,543.62
475.58,555.82,45635.39999985695,440.68,545.45
468.50,563.99,45668.799999952316,444.85,548.23
461.79,570.74,45702,447.39,551.61
419.24,552.36,45735.700000047684,443.17,551.72
430.67,555.45,45768.799999952316,441.30,552.28
440.87,558.08,45802.59999990463,441.23,553.15
414.42,551.36,45836.5,437.21,552.88
380.17,537.43,45869,428.65,550.56
359.62,523.80,45903.700000047684,418.30,546.55
362.74,530.53,45935.299999952316,409.97,544.14
333.85,527.28,45969.5,398.55,541.62
302.37,526.11,46002.200000047684,384.12,539.29
466.65,579.05,46036.299999952316,396.50,545.25
605.05,636.09,46069.09999990463,427.78,558.88
681.24,684.43,46102.200000047684,465.80,577.71
787.24,726.60,46135.89999985695,514.02,600.04
832.48,733.89,46168.700000047684,561.79,620.12
867.86,732.34,46202.700000047684,607.70,636.95
842.05,706.00,46236.299999952316,642.85,647.31
839.55,655.01,46269.39999985695,672.36,648.47
827.72,645.33,46303.39999985695,695.66,648.00
766.47,637.24,46335,706.28,646.38
701.59,612.10,46369.799999952316,705.58,641.24
645.26,590.92,46402.09999990463,696.53,633.69
582.57,572.99,46436.299999952316,679.44,624.59
556.22,498.92,46468.799999952316,660.95,605.74
489.45,490.38,46502,635.23,588.43
494.72,470.07,46536.09999990463,614.15,570.68
481.69,462.09,46569.09999990463,594.28,554.39
477.71,414.11,46602.39999985695,576.80,533.35
486.25,415.21,46637.299999952316,563.22,515.63
442.09,406.72,46669.59999990463,545.05,499.29
457.89,379.52,46703.59999990463,531.97,481.33
480.70,340.95,46735.799999952316,524.28,460.27
513.33,348.92,46769,522.64,443.57
527.26,381.60,46802.799999952316,523.33,434.27
506.57,443.46,46837,520.82,435.65
487.06,445.77,46868.89999985695,515.75,437.17
475.46,469.29,46902,509.71,441.99
400.48,477.84,46935.89999985695,493.33,447.36
409.38,481.42,46969,480.74,452.47
403.62,476.26,47002,469.17,456.04
376.05,489.34,47036.299999952316,455.20,461.04
397.88,450.07,47073.39999985695,446.60,459.39
450.46,453.55,47108.39999985695,447.18,458.51
495.59,446.48,47140.09999990463,454.44,456.71
511.38,439.52,47169.89999985695,462.98,454.13
529.20,441.93,47201.5,472.92,452.30
556.20,457.34,47235.89999985695,485.41,453.06
549.51,411.24,47268.89999985695,495.02,446.78
563.60,370.39,47302,505.31,435.33
545.71,342.92,47336,511.37,421.47
556.30,328.97,47369.299999952316,518.11,407.59
521.96,315.53,47402.200000047684,518.69,393.78
530.75,314.83,47436,520.50,381.94
596.26,342.74,47469,531.86,376.06
622.70,307.34,47501.89999985695,545.49,365.75
613.53,300.93,47536.200000047684,555.69,356.03
652.10,297.95,47571.299999952316,570.15,347.32
682.96,265.62,47604.799999952316,587.08,335.06
683.49,300.61,47638.39999985695,601.54,329.89
654.82,311.85,47669.200000047684,609.53,327.19
687.19,300.24,47702,621.18,323.15
669.32,329.15,47735.700000047684,628.40,324.05
655.96,367.00,47768.89999985695,632.53,330.49
603.24,383.88,47802.59999990463,628.14,338.50
652.71,360.33,47835.89999985695,631.82,341.77
614.92,347.52,47868.700000047684,629.29,342.64
651.22,336.52,47901.89999985695,632.58,341.72
626.36,360.05,47935.5,631.64,344.47
617.42,348.75,47969.200000047684,629.51,345.11
579.05,373.90,48001.700000047684,621.94,349.43
554.27,413.78,48036.39999985695,611.79,359.08
585.36,441.71,48069.700000047684,607.83,371.48
617.39,481.11,48102.299999952316,609.26,387.92
629.61,513.47,48136.09999990463,612.31,406.75
600.33,517.40,48169.59999990463,610.52,423.35
578.22,525.68,48211.200000047684,605.67,438.70
559.90,544.47,48243.5,598.81,454.57
487.81,508.99,48275.89999985695,582.16,462.73
512.11,537.51,48311.09999990463,571.65,473.95
561.86,478.14,48352.200000047684,570.18,474.58
589.36,439.50,48389.59999990463,573.06,469.32
555.59,414.19,48426.89999985695,570.44,461.05
499.33,372.33,48459.700000047684,559.77,447.74
494.98,358.63,48491.39999985695,550.05,434.37
512.64,308.45,48520.799999952316,544.44,415.48
480.06,268.87,48556.39999985695,534.78,393.49
505.07,237.09,48591.09999990463,530.33,370.03
517.74,204.18,48623.59999990463,528.44,345.15
492.89,180.16,48654.09999990463,523.11,320.41
464.64,191.33,48686.799999952316,514.34,301.04
445.15,184.75,48719.09999990463,503.96,283.60
433.49,131.35,48752,493.39,260.76
449.34,190.50,48785.299999952316,486.78,250.22
475.79,211.16,48818.39999985695,485.13,244.36
475.97,214.18,48852.39999985695,483.76,239.84
447.52,270.53,48885.39999985695,478.32,244.44
396.26,289.61,48918.299999952316,466.01,251.22
353.29,305.30,48951,449.10,259.33
258.74,316.29,48985.700000047684,420.55,267.87
181.83,321.05,49018.700000047684,384.74,275.85
152.13,348.20,49051.700000047684,349.85,286.70
103.42,421.68,49085.09999990463,312.89,306.95
58.62,487.88,49118.200000047684,274.74,334.09
109.48,471.48,49151.89999985695,249.95,354.70
100.72,446.09,49185.799999952316,227.57,368.41
124.59,420.36,49218.59999990463,212.12,376.20
164.38,393.55,49252,204.96,378.80
140.26,389.26,49285.799999952316,195.26,380.37
168.43,372.24,49318.200000047684,191.23,379.15
175.66,360.23,49352,188.90,376.31
255.52,349.63,49385.700000047684,198.89,372.31
323.65,340.95,49418.799999952316,217.60,367.61
373.88,348.95,49452.59999990463,241.04,364.81
409.75,303.94,49485.5,266.35,355.68
550.13,262.33,49519.799999952316,308.92,341.68
564.53,229.04,49556.299999952316,347.26,324.78
679.80,171.96,49591.39999985695,397.14,301.86
769.28,176.90,49624.700000047684,452.96,283.11
879.51,315.59,49660.5,516.94,287.99
871.93,353.68,49691.5,570.19,297.84
864.84,343.62,49724,614.39,304.71
834.51,337.62,49757.200000047684,647.41,309.64
785.71,382.24,49790,668.15,320.53
834.24,487.67,49822.39999985695,693.07,345.60
838.12,527.38,49853,714.82,372.87
867.69,605.15,49886.59999990463,737.75,407.71
929.41,607.99,49920.59999990463,766.50,437.75
942.41,654.12,49951.59999990463,792.89,470.21
914.91,644.67,49985.39999985695,811.19,496.38
922.36,663.10,50018.299999952316,827.87,521.39
887.39,667.45,50050.89999985695,836.80,543.30
887.74,664.94,50085.09999990463,844.44,561.54
864.03,615.34,50118.39999985695,847.38,569.61
897.21,615.63,50151.200000047684,854.85,576.51
889.78,596.14,50185.5,860.09,579.46
866.67,586.41,50218.5,861.08,580.50
816.35,558.45,50252.299999952316,854.37,577.19
765.89,539.81,50285.09999990463,841.10,571.59
744.71,490.86,50319.09999990463,826.64,559.48
697.58,476.32,50351,807.28,547.00
648.96,448.33,50385,783.53,532.20
604.31,429.87,50417.89999985695,756.65,516.85
569.30,427.36,50451.200000047684,728.55,503.43
580.52,378.81,50485.299999952316,706.34,484.74
593.22,339.05,50517.59999990463,689.38,462.88
652.84,334.05,50551.799999952316,683.90,443.56
667.47,274.68,50585.09999990463,681.43,418.23
671.09,194.45,50618.09999990463,679.88,384.66
708.98,171.50,50651.89999985695,684.25,352.69
731.15,134.56,50684.200000047684,691.28,319.97
733.79,101.52,50721,697.66,287.20
744.91,71.87,50753.89999985695,704.75,254.90
773.01,92.22,50785.299999952316,714.99,230.50
836.40,118.90,50817.39999985695,733.20,213.76
835.47,164.20,50851.09999990463,748.54,206.33
789.70,252.20,50885.299999952316,754.71,213.21
749.07,327.83,50917.700000047684,753.87,230.40
677.72,370.90,50951.799999952316,742.45,251.48
684.69,439.06,50985,733.78,279.61
644.02,509.00,51017.700000047684,720.32,314.02
636.60,515.55,51052.5,707.76,344.25
629.45,511.21,51085.299999952316,696.01,369.29
619.82,516.41,51119.200000047684,684.58,391.36
564.27,534.25,51150.89999985695,666.54,412.80
586.91,516.57,51184.89999985695,654.59,428.36
634.88,482.38,51217.09999990463,651.63,436.46
634.86,473.83,51251,649.12,442.07
639.88,491.04,51284.59999990463,647.73,449.42
643.37,488.05,51317.5,647.08,455.21
644.92,443.86,51351.799999952316,646.75,453.51
637.67,458.52,51384.700000047684,645.39,454.26
610.86,469.09,51417.89999985695,640.21,456.48
692.39,436.38,51451.799999952316,648.04,453.47
681.66,385.83,51486.39999985695,653.08,443.32
666.16,343.73,51526.09999990463,655.04,428.38
667.06,345.47,51560.39999985695,656.85,415.95
609.24,361.20,51591,649.71,407.74
655.68,375.19,51624.09999990463,650.60,402.85
676.33,384.35,51657.200000047684,654.46,400.08
713.16,406.55,51687.89999985695,663.27,401.05
734.60,415.00,51721.200000047684,673.97,403.14
774.86,408.99,51753.799999952316,689.10,404.02
772.29,427.72,51784.200000047684,701.58,407.57
768.40,443.54,51817.59999990463,711.60,412.97
797.45,450.04,51850.89999985695,724.48,418.53
721.04,464.64,51885,723.96,425.45
692.58,470.40,51917.59999990463,719.25,432.19
696.99,464.84,51950.59999990463,715.92,437.09
734.52,495.73,51984.700000047684,718.71,445.88
759.21,521.44,52017.200000047684,724.78,457.22
758.43,545.71,52051.09999990463,729.83,470.49
743.21,522.93,52084.200000047684,731.84,478.36
689.13,525.63,52117.5,725.43,485.45
631.69,532.53,52151,711.37,492.51
601.39,554.88,52184.700000047684,694.87,501.87
599.99,580.69,52217.5,680.64,513.69
550.14,576.97,52251.39999985695,661.06,523.18
506.50,558.87,52284.299999952316,637.88,528.53
512.69,596.34,52317.700000047684,619.10,538.70
505.38,583.36,52350.59999990463,602.04,545.40
492.65,596.58,52384.39999985695,585.63,553.08
514.61,605.76,52418.09999990463,574.98,560.98
526.23,616.37,52451.89999985695,567.67,569.29
532.32,634.18,52484.200000047684,562.37,579.02
522.87,631.39,52517.200000047684,556.44,586.88
523.01,640.23,52551.299999952316,551.43,594.88
524.31,653.14,52585.5,547.36,603.62
523.10,659.04,52617.200000047684,543.72,611.93
492.94,644.23,52651.09999990463,536.10,616.78
521.61,643.01,52684.39999985695,533.93,620.71
533.24,652.69,52717.700000047684,533.83,625.51
557.75,650.80,52750.299999952316,537.41,629.30
609.99,678.50,52783.39999985695,548.30,636.68
613.69,674.92,52817.200000047684,558.11,642.42
559.85,652.74,52852.200000047684,558.37,643.97
519.00,635.59,52884.39999985695,552.46,642.71
491.57,625.83,52917.700000047684,543.33,640.18
443.26,598.56,52950.89999985695,528.32,633.94
448.25,564.16,52984.299999952316,516.31,623.47
470.15,516.52,53017.09999990463,509.38,607.43
533.82,480.35,53050.89999985695,513.05,588.37
572.76,446.96,53085.299999952316,522.01,567.16
605.96,439.31,53117.59999990463,534.60,547.98
648.35,482.05,53151.200000047684,551.66,538.09
699.19,469.49,53184.299999952316,573.79,527.80
708.81,476.94,53217.39999985695,594.04,520.17
687.53,477.36,53251.5,608.07,513.75
659.05,478.30,53284.39999985695,615.71,508.43
644.79,486.62,53317.89999985695,620.08,505.16
610.08,473.35,53351.200000047684,618.58,500.39
595.54,497.49,53384,615.12,499.95
535.20,510.44,53417,603.13,501.53
564.39,471.49,53451,597.32,497.02
510.21,475.37,53484.59999990463,584.25,493.77
508.00,477.07,53517.89999985695,572.82,491.27
540.05,460.56,53551.39999985695,567.90,486.66
544.77,482.14,53584.5,564.43,485.98
543.57,509.89,53617.299999952316,561.30,489.57
582.72,524.14,53651.700000047684,564.51,494.76
534.70,531.39,53683.89999985695,560.04,500.25
479.38,496.66,53717.89999985695,547.94,499.71
437.56,511.79,53751.59999990463,531.39,501.52
404.42,506.92,53784.39999985695,512.34,502.33
358.23,524.82,53818,489.22,505.70
319.80,513.77,53851.09999990463,463.81,506.91
303.60,516.82,53884.700000047684,439.78,508.40
275.93,518.23,53917,415.20,509.87
255.90,486.55,53950.799999952316,391.31,506.38
299.73,409.46,53983.59999990463,377.57,491.84
310.62,432.00,54017,367.53,482.86
317.23,420.09,54051,359.98,473.45
301.18,404.70,54083.700000047684,351.16,463.14
326.33,417.80,54117.09999990463,347.44,456.33
349.47,443.44,54151,347.74,454.40
337.88,467.57,54184,346.26,456.38
346.31,496.41,54217.09999990463,346.27,462.38
342.37,486.93,54250.799999952316,345.69,466.06
339.01,478.19,54283.700000047684,344.68,467.88
349.56,508.56,54316.799999952316,345.42,473.98
323.56,495.69,54351.700000047684,342.14,477.24
325.19,484.33,54383.5,339.60,478.30
342.65,518.79,54416.39999985695,340.05,484.38
323.48,518.92,54451,337.57,489.56
298.49,516.25,54484,331.71,493.56
302.92,511.04,54516.799999952316,327.39,496.18
301.58,523.17,54551.39999985695,323.52,500.23
421.84,574.02,54583.200000047684,338.27,511.30
522.15,640.61,54617.59999990463,365.85,530.70
652.86,684.72,54650.59999990463,408.90,553.80
682.61,710.87,54684.200000047684,449.96,577.36
621.33,717.18,55250.59999990463,475.66,598.33
578.55,636.95,55283.5,491.10,604.13
477.14,558.21,55316.59999990463,489.00,597.24
425.02,510.08,55350.59999990463,479.41,584.16
398.68,483.32,55383.39999985695,467.30,569.04
342.57,460.81,55416.700000047684,448.59,552.80
324.96,443.84,55450.39999985695,430.04,536.46
306.56,444.43,55483.799999952316,411.52,522.65
331.53,437.42,55520.299999952316,399.52,509.87
341.44,456.66,55552.700000047684,390.81,501.89
300.33,503.90,55583,377.24,502.19
289.03,488.37,55616.700000047684,364.01,500.12
276.69,516.55,55650.700000047684,350.91,502.58
289.42,518.94,55683.700000047684,341.69,505.04
273.29,518.95,55718.09999990463,331.43,507.12
307.44,516.84,55750.89999985695,327.83,508.58
362.08,486.73,55783.89999985695,332.97,505.30
372.82,485.93,55817.299999952316,338.95,502.40
330.54,498.77,55850.299999952316,337.68,501.85
304.25,495.62,55883.299999952316,332.67,500.92
285.78,478.31,55917.700000047684,325.63,497.53
318.29,463.11,55950.59999990463,324.53,492.36
337.54,430.06,55983.799999952316,326.48,483.02
323.08,422.83,56016.5,325.97,473.99
292.41,420.22,56050.5,320.94,465.93
247.70,402.89,56083.89999985695,309.95,456.47
203.85,388.88,56117.200000047684,294.04,446.33
176.80,394.08,56150.700000047684,276.45,438.49
178.47,415.40,56184.59999990463,261.75,435.03
180.10,421.36,56217.5,249.51,432.98
191.06,439.69,56250.59999990463,240.74,433.98
189.77,419.41,56284,233.09,431.80
175.03,426.16,56317.200000047684,224.39,430.95
161.83,441.33,56350.799999952316,215.00,432.51
129.89,442.56,56384.5,202.24,434.02
133.66,451.83,56417.299999952316,191.95,436.69
133.60,468.70,56451,183.20,441.49
122.95,451.62,56484.39999985695,174.16,443.01
120.12,455.14,56517,166.06,444.83
78.96,474.99,56550.799999952316,152.99,449.35
105.09,464.18,56583.700000047684,145.81,451.58
125.63,468.36,56617.200000047684,142.78,454.09
110.14,486.59,56650.59999990463,137.88,458.97
151.75,455.48,56684.59999990463,139.96,458.45
150.24,464.09,56716.89999985695,141.51,459.29
